district,precinct
2,20025000070
2,20119000080
2,20033120020
2,20097000050
2,20057000030
2,20033120030
2,20033000010
2,20033190010
2,20097000020
2,20039000010
2,20039000170
2,20039000220
2,20137000050
2,20179000010
2,20039000020
2,20039000050
2,20039000100
2,20039000130
2,20039000240
2,20039000030
2,20039000060
2,20039000250
2,20039000270
2,20153000010
2,2015300009A
2,20039000040
2,20039000090
2,20039000140
2,20039000260
2,20039000070
2,2003900019A
2,2003900019B
2,20039000200
2,20039000210
2,20039000230
2,20153000110
2,20179000080
2,20193000160
2,20039000080
2,20179000090
2,20179000120
2,20039000160
2,20039000150
2,20137000060
2,20039000110
2,20039000120
2,20137000030
2,20039000180
2,20047000010
2,20047000020
2,20047000070
2,20047000120
2,20145000150
2,20145000190
2,20185000090
2,20047000090
2,20047000100
2,20097000040
2,20047000030
2,20047000040
2,20047000080
2,20047000110
2,20083000100
2,20145000220
2,20047000050
2,2004700006A
2,2004700006B
2,20145000040
2,20151000080
2,20185000030
2,20145000060
2,20057000320
2,20051000010
2,20051000020
2,20051000040
2,20051120040
2,20051120050
2,20163000110
2,20163000120
2,20163000140
2,20051000250
2,20051000030
2,2005100010A
2,20051000200
2,20051000220
2,20051000230
2,20051000240
2,20051000290
2,20051000300
2,20051000310
2,20051900010
2,20051900090
2,20051900100
2,2005100003A
2,20051000050
2,20051120060
2,20163000100
2,20195000040
2,20195000050
2,20195000060
2,20051000080
2,20165000080
2,20051000090
2,20051000110
2,20051000120
2,20051000130
2,20051000140
2,20051000150
2,20051000170
2,2005100019A
2,2005100016A
2,2005100021A
2,20051000180
2,20051900080
2,2005100026A
2,20051900050
2,20051900060
2,20051900070
2,20051120030
2,20141000150
2,20167000010
2,20167000080
2,20051000280
2,20051120070
2,20135000110
2,20165000030
2,20165000070
2,20051900030
2,20051900040
2,20055000010
2,20055000190
2,20055000200
2,20055000250
2,20093000020
2,20171000040
2,20171000110
2,20055000030
2,20055000040
2,20055000080
2,20055000100
2,20055180050
2,20055000110
2,20055200020
2,20055000060
2,20055000130
2,20055000140
2,20055180080
2,20055000120
2,20055180110
2,20055180030
2,20055180010
2,20055000170
2,20055180040
2,20055180120
2,20055180140
2,20055180150
2,20055180240
2,20055190040
2,20055190050
2,20055000260
2,20055300020
2,20093000010
2,20093000080
2,20055180130
2,20055190020
2,20055190030
2,20055190060
2,20055190070
2,20055190080
2,20055190090
2,20055190100
2,20055000220
2,20055000280
2,20069000040
2,20083000010
2,20083000050
2,20101000010
2,20101000020
2,20135000060
2,20055300010
2,20081000010
2,20081000020
2,20081000030
2,20093000040
2,20069000060
2,20055180020
2,20055180090
2,20055180160
2,20055180180
2,20055180210
2,20055190010
2,20055180060
2,20055180070
2,20055180220
2,20055180230
2,20055180100
2,20055180190
2,20055190110
2,20055190120
2,20055190130
2,20055190140
2,20055190150
2,20055180170
2,20055180200
2,20055180250
2,20055180260
2,20069000050
2,20057000210
2,20057000240
2,20057000020
2,20057000310
2,20057000040
2,20057000220
2,20057000260
2,20069000030
2,2005700005A
2,20057000060
2,20057000090
2,20057000200
2,2005700021A
2,2005700005B
2,20057000250
2,2005700025A
2,2005700025B
2,2005700005C
2,20057000070
2,2005700008A
2,20057800040
2,20057000100
2,2005700008B
2,2005700029A
2,2005700008C
2,2005700008D
2,20057000190
2,2005700019A
2,20057600010
2,20057800030
2,20057800050
2,20057190010
2,20057800020
2,2005700019B
2,20057000270
2,20057800010
2,20057000290
2,20069500010
2,20057000230
2,20083150040
2,20083150090
2,20083000090
2,20057000300
2,20063000010
2,20063000070
2,20063000090
2,20065000030
2,20179000050
2,20179000150
2,20195000020
2,20063000020
2,20063000030
2,20063000050
2,20063000080
2,20109000020
2,20109000070
2,20063000040
2,20063000060
2,20179000110
2,20179000100
2,20193000140
2,20101000040
2,20101000100
2,20101000110
2,20135000090
2,20195000030
2,20109000030
2,20171000050
2,20065000010
2,20065000040
2,20065000100
2,20179000030
2,20065000020
2,20065000170
2,20065000060
2,20065000160
2,20065000110
2,20065000130
2,20065120030
2,20065120040
2,20179000130
2,20065000050
2,20065000150
2,20137000110
2,20137000120
2,20065000120
2,20195000100
2,20065120050
2,20065120070
2,20163000090
2,20065120080
2,20147000260
2,20163000060
2,20065120090
2,20163000080
2,20065120020
2,20065120060
2,20067000020
2,2006700003A
2,20067000040
2,20067120030
2,2006700003B
2,20067120020
2,20081120020
2,20081120030
2,20187000010
2,20189000040
2,20189000090
2,20069000020
2,20069000070
2,20081000060
2,20119000060
2,20119000020
2,20069500020
2,20071000010
2,20071000020
2,20071000030
2,20199000010
2,20199000030
2,20203000020
2,20203000030
2,20075000070
2,20199000050
2,20075000010
2,20075000020
2,20075000040
2,20075000060
2,20075180010
2,20187000020
2,20187000030
2,20075000030
2,20075000050
2,20075000080
2,20075000100
2,20075180020
2,20093000030
2,20093000090
2,20075000090
2,20077000010
2,20077000020
2,20077000040
2,20077800010
2,20077000030
2,20077800020
2,20077000050
2,20077000060
2,20077800030
2,20077800040
2,20077900070
2,20077800060
2,20095000050
2,20095000250
2,20077900050
2,20077900010
2,20077900020
2,20077900030
2,20077900040
2,20077800050
2,20077900060
2,20095000030
2,20095000040
2,20191000120
2,20081120040
2,20081000040
2,20081120050
2,20081000080
2,20175000200
2,20175000210
2,20081120070
2,20175000190
2,20083000080
2,20083000040
2,20083150050
2,20083000110
2,20135000040
2,20083150020
2,20083150070
2,20083150080
2,20083150060
2,20135000050
2,20083150010
2,20083150030
2,20145000230
2,20145120020
2,20145120030
2,20141000200
2,20183000160
2,20183000190
2,20183000170
2,20183000260
2,20183000270
2,20093000070
2,20203000010
2,20093000060
2,20093000050
2,20095000010
2,20095000080
2,20095000260
2,20173502490
2,20095000020
2,20095000190
2,20095000200
2,20095000210
2,20095000060
2,20095000110
2,20095000070
2,20095000090
2,20095000230
2,20151000060
2,20155000500
2,20095000120
2,20095000240
2,20095000100
2,20173502510
2,2009500027A
2,20095000150
2,2009500027C
2,20095000130
2,2009500014A
2,20095000160
2,20095000170
2,2009500027B
2,2015100012A
2,20173503170
2,20097000030
2,20151000090
2,20101000050
2,20135000020
2,20101000030
2,20101000070
2,20171000030
2,20101000060
2,20101000080
2,20141000050
2,20109000010
2,20109000090
2,20109000100
2,20109000110
2,20109000040
2,20109000080
2,20171000010
2,20109000060
2,20109000050
2,20109000120
2,20181000060
2,20193000080
2,20199000040
2,20193000150
2,20119000010
2,20119000070
2,20119000090
2,20175000010
2,20175000030
2,20119000050
2,20175000020
2,20141000030
2,20141000020
2,20129000010
2,20129000070
2,20129000080
2,20129000090
2,20129000020
2,20189000110
2,20129000030
2,20129000040
2,20129000050
2,20129000060
2,20129000100
2,20189000100
2,20135000010
2,20135000080
2,20135000100
2,20165000010
2,20135000030
2,20135000070
2,20195000110
2,20137000010
2,20137000020
2,20137000040
2,20147000020
2,20147000140
2,20147000220
2,20137000070
2,20137000080
2,20137000090
2,20137000100
2,20147000130
2,20141000010
2,20141000120
2,20141000190
2,20141400030
2,20183000100
2,20141000070
2,20141000270
2,20141000040
2,20141000090
2,20141000250
2,20141000260
2,20141000100
2,20167000070
2,20141000060
2,20141000080
2,20141000230
2,20163000010
2,20183000090
2,20183000140
2,20141000240
2,20183000120
2,20141000110
2,20167000150
2,20141000140
2,20141000130
2,20141000220
2,20141400020
2,20141000160
2,20141000170
2,20141000180
2,2014100021A
2,20141400010
2,20145000010
2,20145000030
2,20145000140
2,20145000160
2,20165000020
2,20145000120
2,20145120040
2,20165000050
2,20145000180
2,20145120050
2,20145000080
2,20145000090
2,20145000100
2,20145000110
2,2014500017A
2,2014500017B
2,20165000130
2,20145000130
2,20145000240
2,20185000050
2,20145000210
2,20185000040
2,20147000010
2,20147000070
2,20147000110
2,20147000190
2,20147000210
2,20147000150
2,20147000030
2,20147000200
2,20147000240
2,20147000040
2,20147000230
2,20147000270
2,20163000020
2,20163000030
2,20147000050
2,20147000250
2,20183000110
2,20183000230
2,20147000060
2,20147000080
2,20147000100
2,20147000120
2,20147000280
2,20147000090
2,20183000240
2,20147000170
2,20147190010
2,20147190020
2,20183000040
2,2015100001A
2,2015100002A
2,2015100004A
2,2015100005A
2,20151000030
2,2015100002B
2,20151000070
2,2015100004C
2,20151190010
2,20151190020
2,20151190030
2,20155000080
2,20185000210
2,20185000240
2,20185000170
2,20185000010
2,2015300009B
2,20153000160
2,20153000020
2,20153000030
2,20153000040
2,20153000050
2,20153000060
2,20153000080
2,20153000170
2,20153000070
2,20153000120
2,20193000120
2,20153000100
2,20153000130
2,20153190010
2,20153000140
2,20193000010
2,20155000660
2,20155000100
2,20159000020
2,20185000060
2,20185000080
2,20163000040
2,20163000050
2,20163000070
2,20163000130
2,20165000040
2,20165000100
2,20165000090
2,20167000050
2,20167000100
2,20167000130
2,2016700014A
2,2016700014C
2,20167900010
2,20167000110
2,20167000120
2,2016700014B
2,20167190010
2,20171000020
2,2017100010A
2,20171000060
2,20171000070
2,20171000080
2,20171000090
2,20173600340
2,20175000040
2,20175000090
2,20175000070
2,2017500008A
2,2017500005A
2,20175000060
2,20175000120
2,20175000160
2,20189000010
2,20189000030
2,2017500005B
2,20175000150
2,20175000170
2,20175000180
2,20175000140
2,20175000110
2,20175000100
2,20175000130
2,20175190010
2,20175190020
2,20179000020
2,20179000060
2,20179000070
2,20193000130
2,20179000040
2,20179000140
2,20193000100
2,20181000010
2,20181000020
2,20181000030
2,20181000040
2,2018100011A
2,20181000070
2,2018100004A
2,20181000090
2,20181000150
2,20181000140
2,20181000160
2,20181000180
2,20181000080
2,20181000120
2,20193000170
2,20181190010
2,20199000020
2,20183000010
2,20183000080
2,20183000130
2,20183000280
2,20183000290
2,20183000020
2,20183000180
2,20183000210
2,20183000250
2,20183000030
2,20183000070
2,20183000200
2,20183000150
2,20183000050
2,20183000060
2,20183000220
2,20185000160
2,20185000100
2,20185000230
2,20185000180
2,20185000220
2,20185000070
2,20185000140
2,20185000190
2,20185000130
2,20185000200
2,20189000020
2,20189000050
2,20189000070
2,20189000080
2,20189190060
2,20189000060
2,20189190010
2,20189190020
2,20189190030
2,20189190040
2,20189190050
2,20193000060
2,20193000180
2,20193000020
2,2019300003A
2,2019300007A
2,2019300002A
2,2019300004A
2,2019300003B
2,20193000050
2,20193900010
2,2019300004B
2,2019300004C
2,2019300007B
2,20193900020
2,20193000090
2,20193000110
2,20195000010
2,20195000070
2,20195000080
2,20195000090
3,20059000240
3,20059000250
3,20059000230
3,20103000070
3,20045120070
3,20045000020
3,20045000600
3,20045180520
3,2004518052A
3,2004518052B
3,2004518052C
3,20045180530
3,20045400090
3,20045000030
3,20045000560
3,20045120290
3,20045120330
3,20045120400
3,20045120430
3,2004518046B
3,20045400110
3,20045900010
3,2004500003A
3,2004500007A
3,20045000080
3,2004500010A
3,20045000460
3,20045120220
3,20045120260
3,20045120360
3,20045000090
3,20045000110
3,20045000130
3,20045000140
3,20045000150
3,20045000170
3,2004500012A
3,20045000190
3,20045120270
3,20045120250
3,20045120280
3,20045120350
3,20045900050
3,20045000270
3,20045000310
3,20045000470
3,20045000160
3,20045000220
3,20045000320
3,20045000330
3,20045000180
3,20045000210
3,20045000240
3,20045000260
3,20045000290
3,20045000200
3,20045000230
3,20045000380
3,2004500067B
3,20045120100
3,20045120420
3,20045160760
3,2004518066B
3,20045190080
3,20045190100
3,20045000300
3,20045120090
3,20045000280
3,20045000250
3,2004500050A
3,2004500050C
3,20045400040
3,20045900080
3,20045120300
3,20045400030
3,20045900090
3,20045000400
3,20045000340
3,20045120110
3,20045000350
3,20045000370
3,20045120120
3,20045120170
3,20045200010
3,20045120410
3,20045190040
3,20045190090
3,20045120130
3,20045000450
3,20045120020
3,20045160770
3,20045900100
3,20045900130
3,20045120030
3,20045900120
3,2004500048B
3,20045120040
3,20045120050
3,2004500048D
3,20045900040
3,20045120080
3,2004518064A
3,2004500052A
3,20045180560
3,20045190050
3,20045190110
3,20045180540
3,20045400050
3,20091901940
3,20103000310
3,20103000320
3,20103120080
3,20045000620
3,20045000630
3,20045000640
3,20045000660
3,20091920450
3,20091920460
3,20045120450
3,20045120460
3,2004518062A
3,20059000050
3,20059000080
3,20091004040
3,20045120370
3,20045120060
3,20045120210
3,20045120230
3,20045160780
3,20045190070
3,20087000100
3,20087000110
3,20045120240
3,20045120320
3,20045160750
3,20045120150
3,20045120140
3,20045120340
3,20045120440
3,20059000010
3,20059000020
3,20045190060
3,20045400080
3,20045900060
3,20045900070
3,20045900170
3,20045120380
3,20045120390
3,2004518066A
3,20045900140
3,20045200020
3,20045900020
3,20059000030
3,20059000220
3,2005900012A
3,20059000060
3,20059000100
3,20059000040
3,20059000070
3,20059000110
3,20059000210
3,20121000100
3,20121000240
3,20121000200
3,20059000090
3,20059000160
3,2005900020A
3,20059900010
3,20059000190
3,2005900013A
3,2005900013B
3,2005900013C
3,20059000140
3,20059000150
3,20059000180
3,20121000060
3,20087000120
3,20103000010
3,20103000380
3,20091000010
3,20091000020
3,20091000030
3,20091901140
3,20091901150
3,20091000040
3,2009100249F
3,20091901160
3,20091901170
3,20091901300
3,20091901310
3,20091920520
3,20091920990
3,20091921000
3,20091003120
3,20091900020
3,20091901220
3,20121000080
3,20121000260
3,20091000070
3,20091000080
3,20091900040
3,20091000090
3,20091900080
3,2009100014A
3,2009100014C
3,20091190030
3,20091900090
3,20091900160
3,20091901950
3,20091920680
3,20091900120
3,20091900130
3,20091920410
3,2009192043A
3,20091920790
3,20091000160
3,20091901730
3,20091901830
3,20091000190
3,20091002790
3,20091002810
3,20091002820
3,20091920600
3,20209601110
3,20091000200
3,20091000210
3,20091002650
3,20091002670
3,20091920110
3,20091000220
3,20091000230
3,20091002630
3,20091002330
3,20091002640
3,20091920120
3,20091900190
3,20091000270
3,20091002370
3,20091900200
3,20091900210
3,20091900220
3,20091900300
3,20091920870
3,20091000350
3,20091000370
3,20091002400
3,20091002410
3,20091900260
3,20091900320
3,20091900270
3,20091900330
3,20091920880
3,20091000430
3,20091000440
3,20091000450
3,20091000530
3,20091900360
3,20091920150
3,20091920170
3,20091920180
3,20091000600
3,20091900430
3,20091900450
3,20091901410
3,20091920130
3,20091000510
3,20091900460
3,20091900470
3,20091000520
3,20091900400
3,20091900410
3,20091920900
3,20091920920
3,20091920160
3,20091000560
3,20091921050
3,20091000580
3,20091000590
3,20091000610
3,20091003030
3,20091003060
3,20091920490
3,20091000660
3,20091001610
3,20091001630
3,20091001640
3,20091001740
3,20091000620
3,20091900440
3,20091000630
3,20091000640
3,20091000650
3,20091001990
3,20091920190
3,20091920200
3,20091001860
3,20091001780
3,20091001840
3,20091000840
3,20091000850
3,20091000860
3,20091003150
3,20091920000
3,20091920010
3,20091920040
3,20091920210
3,20091000870
3,20091002500
3,20091002520
3,20091920050
3,20091002580
3,20091000880
3,20091000890
3,20091000920
3,20091002680
3,20091920940
3,20209600800
3,20091000910
3,20091000930
3,20091000940
3,20091000960
3,20091920350
3,20091001540
3,20091001550
3,20091000950
3,20091002730
3,20091002740
3,20091920020
3,20091920030
3,20091920070
3,20091920090
3,20091001560
3,20091001590
3,20091001000
3,20091001010
3,20091001090
3,20091001150
3,20091001160
3,20091001280
3,20091901550
3,20091920650
3,20091001070
3,20091001300
3,20091001030
3,20091001360
3,20091001380
3,20091001040
3,20091001050
3,20091900600
3,20091901570
3,20091920220
3,20091920820
3,20091001100
3,20091001060
3,20091900610
3,20091900910
3,20091900980
3,20091901880
3,20091920630
3,20091920700
3,20091920720
3,20091920770
3,20091920810
3,20091001200
3,20091001210
3,20091901810
3,20091920230
3,20091001320
3,20091001330
3,20091001350
3,20091001130
3,20091900640
3,20091001250
3,20091001260
3,20091900700
3,2009100117A
3,20091900670
3,20091901650
3,20091920670
3,2009100117B
3,20091920930
3,20091900680
3,20091001220
3,20091001240
3,20091900750
3,20091900870
3,20091901700
3,20091920830
3,20091001520
3,20091001290
3,20091001370
3,2009100147A
3,20091001310
3,20091001390
3,20091920240
3,20091900790
3,20091900800
3,20091900820
3,20091901680
3,20091001340
3,2009100140B
3,20091004300
3,20091900840
3,20091901000
3,20091901020
3,20091901120
3,20091901130
3,20091920330
3,20091920850
3,20091921010
3,20091920860
3,20091920580
3,20091001420
3,20091001450
3,20091001480
3,20091001500
3,20091900880
3,20091900890
3,20091920250
3,20091920660
3,2009100147B
3,2009100222A
3,20091901030
3,20091001490
3,20091002120
3,20091001510
3,2009100217A
3,20091901050
3,2009100153J
3,20091920760
3,2009100153K
3,2009100153P
3,20091900490
3,20091900500
3,20091900520
3,20091900560
3,20091920570
3,20209600810
3,20091900550
3,20091001570
3,20091920270
3,20091001580
3,20091900530
3,20091920260
3,20091001600
3,20091001620
3,20091920280
3,20091002510
3,20091001700
3,20091002530
3,20091002540
3,20091001650
3,20091001660
3,20091001670
3,20091900540
3,20091001710
3,20091001690
3,20091001680
3,20091001750
3,20091001790
3,20091001800
3,20091001720
3,20091001760
3,20091001770
3,20091002600
3,20091900990
3,20091001730
3,20091001920
3,20091001960
3,20091920290
3,20091001810
3,20091001820
3,20091001830
3,20091002280
3,20091001940
3,20091001850
3,20091002290
3,20091001890
3,20091001870
3,20091002300
3,20091002000
3,20091002010
3,20091001880
3,20091001900
3,20091001980
3,20091002340
3,20091001910
3,20091002020
3,20091001950
3,20091001970
3,20091002050
3,20091002150
3,20091920300
3,20091920310
3,20091001930
3,20091002040
